measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,system_id
2020-04-15 00:00:00,0.183952,2.864042,122.4415,0.7194939999999999,13.69663,0.4222552,-0.008216116,2.054025,-0.01448527,0.0178705299999999,-1.765283,-1.743567,-1.381769,-3.367054,0.1263018999999999,4
2020-04-15 00:01:00,0.1838228,2.858319,122.3998,0.7395446,13.69685,0.4154778,-0.003651689,2.322246,-0.0051724559999999,0.04930476,-1.705503,-1.669311,-1.312636,-2.88605,0.1264927999999999,4
2020-04-15 00:02:00,0.1837459999999999,2.868104,122.3794,0.8392720999999999,13.69751,0.4079462999999999,-0.007759849,2.459186,-0.02095553,0.07493737,-1.645027,-1.602328,-1.245705,-2.886053,0.1260436,4
2020-04-15 00:03:00,0.1835959,2.849034,122.3643,1.051694,13.69812,0.3928832999999999,-0.0043363869999999,2.111136,-0.0070164349999999,0.1117781999999999,-1.547987,-1.521215,-1.165381,-3.186686,0.1271004,4
2020-04-15 00:04:00,0.1836772,2.838531,122.3637,1.368907,13.69708,0.3827170999999999,-0.0079878559999999,2.065447,-0.0151571599999999,0.1744161999999999,-1.564056,-1.503996,-1.125751,-3.18669,0.1271723999999999,4
2020-04-15 00:05:00,0.1838487,2.871325,122.4671,1.087186,13.69702,0.372551,-0.0068467019999999,2.116772,-0.01293814,0.1721720999999999,-1.85734,-1.75091,-1.401386,-3.306944,0.1264673,4
2020-04-15 00:06:00,0.1839968999999999,2.861905,122.4777,0.3749403,13.69739,0.3640790999999999,0.0006845835999999,2.208132,0.00164027,0.1326959,-2.079504,-1.976642,-1.675435,-3.607578,0.1266205,4
2020-04-15 00:07:00,0.1841839,2.862294,122.5136,0.0409981499999999,13.69688,0.3522185999999999,-0.0084446199999999,2.253801,-0.01997142,0.0948735099999999,-2.224741,-2.155175,-1.823438,-3.607579,0.1272011999999999,4
2020-04-15 00:08:00,0.1840420999999999,2.873415,122.4826,-0.1568487,13.69679,0.3409213999999999,-0.0079881499999999,2.202447,-0.01817428,0.06267042,-2.372261,-2.290354,-2.003436,-3.607582,0.1262245999999999,4
2020-04-15 00:09:00,0.1840535,2.863095,122.4859,-0.2196941,13.69722,0.3296241999999999,-0.0050211229999999,2.191036,-0.01276732,0.0333424,-2.523537,-2.447401,-2.179948,-3.667709,0.1258025,4
2020-04-15 00:10:00,0.1840546999999999,2.869599,122.5202,-0.3332191999999999,13.69753,0.3279297999999999,-7.683410999999999e-09,2.173976,-0.0003438382,0.0071233989999999,-2.573861,-2.533973,-2.27371,-3.968344,0.1265367,4
2020-04-15 00:11:00,0.1838073,2.853912,122.4818,-0.07091482,13.69989,0.3092918,-0.007075457,2.076989,-0.0125025,0.002159523,-2.363498,-2.425843,-2.072907,-4.028471,0.1258215,4
2020-04-15 00:12:00,0.1839736999999999,2.856068,122.4754,0.09589714,13.69925,0.2961139999999999,-0.003880314,2.390953,-0.00958114,0.02288534,-2.186853,-2.220187,-1.892759,-4.088599,0.1260690999999999,4
2020-04-15 00:13:00,0.1837709999999999,2.857716,122.4207,0.1205806,13.69927,0.2867011999999999,-0.0086736729999999,2.248307,-0.01811522,0.03582159,-2.057935,-2.062281,-1.774783,-3.90822,0.1262607,4
2020-04-15 00:14:00,0.1837628,2.871496,122.4015,0.215362,13.70088,0.2799225,-0.0068475039999999,2.128433,-0.01334754,0.05642908,-2.001846,-1.977218,-1.659361,-3.968349,0.1260191,4
2020-04-15 00:15:00,0.1836803999999999,2.85667,122.3905,0.4592893,13.7018,0.2663651,-0.0036520229999999,1.843123,-0.006720742,0.0760360699999999,-1.971286,-1.910447,-1.602768,-3.667716,0.1265169999999999,4
2020-04-15 00:16:00,0.1837546999999999,2.863873,122.4147,0.3006836,13.70291,0.2578931999999999,-0.005021597,2.191242,-0.00956557,0.0639575599999999,-2.185525,-2.089881,-1.788601,-3.607591,0.1261505,4
2020-04-15 00:17:00,0.1837572,2.843217,122.4101,-0.1690954,13.70201,0.2460326999999999,-0.007532358,2.01435,-0.01464519,0.01314918,-2.343097,-2.254669,-1.993839,-3.607587,0.1259355,4
2020-04-15 00:18:00,0.1836578,2.857327,122.3761,-0.5583249,13.70261,0.2460326999999999,-0.0047934129999999,1.951604,-0.0101129199999999,-0.0337371799999999,-2.521311,-2.432853,-2.213233,-3.607544,0.1255457,4
2020-04-15 00:19:00,0.1834769,2.850466,122.2894,-0.7594435,13.70354,0.2309722999999999,-0.001826073,2.185573,-0.003923303,-0.0863095799999999,-2.697484,-2.624946,-2.382033,-3.667671,0.1267766999999999,4
2020-04-15 00:20:00,0.1837095,2.862382,122.3709,-0.8278235999999999,13.70319,0.2200534,-0.0079891179999999,2.174181,-0.01685006,-0.1289754999999999,-2.815883,-2.755659,-2.49672,-3.727806,0.1274709,4
2020-04-15 00:21:00,0.183869,2.858111,122.3832,-0.8891533,13.70367,0.2031097,-0.01483711,2.025834,-0.03105936,-0.1783923,-2.954866,-2.904785,-2.62182,-3.84806,0.1265792,4
2020-04-15 00:22:00,0.1837129999999999,2.869717,122.4102,-0.9427881,13.7042,0.1880467999999999,-0.0100439,2.179983,-0.0241830599999999,-0.2172737999999999,-3.041169,-3.033184,-2.766101,-4.088571,0.1264444999999999,4
2020-04-15 00:23:00,0.1837154,2.867707,122.3589,-0.9746088,13.70377,0.1737378,-0.0100439399999999,2.151473,-0.01880575,-0.2590213,-3.103576,-3.092683,-2.803787,-3.968321,0.1265646,4
2020-04-15 00:24:00,0.1836293,2.850149,122.3387,-0.9766116,13.70382,0.1601829999999999,-0.005478684,2.117283,-0.01277243,-0.2870391999999999,-3.134799,-3.136977,-2.865459,-3.9082,0.1265599,4
2020-04-15 00:25:00,0.1837377,2.868775,122.3851,-0.9451718,13.7043,0.14512,-0.01050098,2.094481,-0.02331015,-0.3244902,-3.189936,-3.189208,-2.866848,-4.268959,0.1261963999999999,4
2020-04-15 00:26:00,0.1838893,2.847656,122.408,-0.9980744,13.70526,0.125728,-0.006391978,2.231485,-0.01314836,-0.3626697999999999,-3.297391,-3.282135,-2.953898,-3.908205,0.1262581999999999,4
2020-04-15 00:27:00,0.1840558999999999,2.868919,122.4908,-1.094074,13.70712,0.1155618,-0.009816203,2.260009,-0.0263746499999999,-0.4017051999999999,-3.380206,-3.366401,-3.064973,-3.727828,0.1263034,4
2020-04-15 00:28:00,0.1840985,2.872869,122.4944,-1.246305,13.70761,0.0950409499999999,-0.0050222089999999,2.197216,-0.01211622,-0.4547191999999999,-3.498184,-3.480742,-3.17561,-3.607578,0.1269402,4
2020-04-15 00:29:00,0.1839641999999999,2.845172,122.4077,-1.325291,13.70947,0.07432938,-0.0089031249999999,2.174416,-0.02052781,-0.49711,-3.59246,-3.59246,-3.250932,-4.148717,0.1265811,4
2020-04-15 00:30:00,0.1839386,2.863955,122.4577,-1.372846,13.70948,0.0624688499999999,-0.0132406999999999,2.174442,-0.0298933699999999,-0.537861,-3.579687,-3.592044,-3.269405,-3.96834,0.1262114,4
2020-04-15 00:31:00,0.183812,2.861036,122.4336,-1.326998,13.7095,0.03705406,-0.0066204159999999,2.220126,-0.0163072699999999,-0.6051807,-3.433739,-3.411941,-3.079273,-4.3291,0.1258281,4
2020-04-15 00:32:00,0.1837281,2.858826,122.3901,-1.212351,13.71043,0.0178489699999999,-0.0059356019999999,2.048924,-0.0096938409999999,-0.6439051,-3.349161,-3.301214,-2.988232,-3.727838,0.1265179999999999,4
2020-04-15 00:33:00,0.1837626,2.851884,122.3782,-1.349201,13.71045,-0.0039901729999999,-0.0057074229999999,2.151678,-0.0089906489999999,-0.693894,-3.323938,-3.241126,-2.947779,-3.667713,0.1262495999999999,4
2020-04-15 00:34:00,0.1837730999999999,2.874684,122.3628,-1.50038,13.71367,-0.01321475,-0.0070771779999999,2.134568,-0.01612043,-0.7377774,-3.397168,-3.317248,-3.037641,-3.607587,0.1270299,4
2020-04-15 00:35:00,0.1839417,2.85484,122.4066,-1.358479,13.7146,-0.03863144,-0.005022559,2.014733,-0.0081620029999999,-0.7661409,-3.377785,-3.318208,-2.986326,-3.487335,0.1266865,4
2020-04-15 00:36:00,0.1840488999999999,2.864368,122.476,-1.015406,13.71507,-0.0578365299999999,-0.005250875,2.174547,-0.01324379,-0.7601025999999999,-3.339028,-3.275098,-2.941797,-3.607589,0.1265358,4
2020-04-15 00:37:00,0.1838748,2.850528,122.4474,-0.9696445,13.71508,-0.08551121,-0.01072987,2.471289,-0.02847247,-0.7740707,-3.371851,-3.307191,-2.978961,-3.306957,0.1260072999999999,4
2020-04-15 00:38:00,0.1839405,2.866745,122.4737,-1.117545,13.71647,-0.1177063,-0.007990271,2.225861,-0.01804321,-0.8142622,-3.42606,-3.356307,-3.030947,-3.60759,0.1264234999999999,4
2020-04-15 00:39:00,0.1837957,2.854782,122.3891,-1.199291,13.71785,-0.1346498999999999,-0.005935695,2.145985,-0.01147661,-0.8377462,-3.50422,-3.443174,-3.0887,-3.126579,0.1271102,4
2020-04-15 00:40:00,0.183866,2.868798,122.4683,-1.227198,13.71923,-0.1566766,-0.01004506,2.163113,-0.0224687,-0.8742636,-3.576579,-3.506802,-3.144288,-3.427212,0.1260976,4
2020-04-15 00:41:00,0.1837928,2.865825,122.4556,-1.228871,13.71879,-0.1771996999999999,-0.006392397,2.140306,-0.01286865,-0.8948338999999998,-3.613305,-3.550063,-3.191139,-3.547466,0.1264841999999999,4
2020-04-15 00:42:00,0.1839755999999999,2.865745,122.4922,-1.110427,13.72062,-0.1962146999999999,-0.0089036849999999,2.265873,-0.0205303499999999,-0.8994332,-3.592493,-3.540884,-3.156549,-3.547466,0.1264811,4
2020-04-15 00:43:00,0.1839969999999999,2.86461,122.4898,-1.183801,13.72063,-0.2069464,-0.0098169769999999,2.283018,-0.0237675,-0.9145565,-3.564958,-3.54533,-3.163877,-3.48734,0.1274320999999999,4
2020-04-15 00:44:00,0.1839906,2.863749,122.4404,-1.281806,13.72063,-0.2306697,-0.007305657,2.180283,-0.01355686,-0.9477175,-3.608501,-3.577239,-3.191399,-3.246834,0.1268992999999999,4
2020-04-15 00:45:00,0.1840236,2.863514,122.518,-1.332232,13.72064,-0.2461071,-0.0070774089999999,2.168884,-0.01682515,-0.968251,-3.760806,-3.698993,-3.314493,-3.367087,0.1259685,4
2020-04-15 00:46:00,0.1840936,2.860947,122.5073,-1.366094,13.72064,-0.2718992,-0.0063925049999999,2.123225,-0.0115868599999999,-1.000588,-3.87042,-3.834049,-3.40874,-3.48734,0.1262964,4
2020-04-15 00:47:00,0.1838972,2.846998,122.4701,-1.328194,13.72064,-0.2871513,-0.008218978,2.134651,-0.01837341,-1.014386,-3.954003,-3.917627,-3.503885,-3.427214,0.1261261999999999,4
2020-04-15 00:48:00,0.1839445,2.854569,122.4937,-1.216806,13.72064,-0.3059775,-0.0061642299999999,2.254513,-0.0154180099999999,-1.021683,-3.939527,-3.919156,-3.488696,-3.006328,0.1260474,4
2020-04-15 00:49:00,0.1838274,2.85012,122.4467,-1.16044,13.72065,-0.3317687,-0.003196285,2.151784,-0.0080843789999999,-1.032347,-3.946641,-3.926997,-3.47545,-3.126582,0.1258661,4
2020-04-15 00:50:00,0.1839129999999999,2.861686,122.5041,-1.110732,13.72065,-0.3504066,-0.01164362,2.214571,-0.0274900499999999,-1.045237,-3.914515,-3.886871,-3.455713,-3.186699,0.1267983,4
2020-04-15 00:51:00,0.1840386,2.852778,122.5081,-1.184302,13.72065,-0.3730010999999999,-0.01095873,2.191746,-0.02442534,-1.06643,-3.989704,-3.948231,-3.527185,-3.006288,0.1262973,4
2020-04-15 00:52:00,0.1838895,2.843494,122.4855,-1.208326,13.72065,-0.3831672999999999,-0.01164367,2.248826,-0.0261611399999999,-1.076625,-4.042945,-3.984731,-3.561462,-3.186668,0.1263288999999999,4
2020-04-15 00:53:00,0.1838735,2.860048,122.4474,-1.203798,13.72111,-0.4083963999999999,-0.008675692,2.237415,-0.02025033,-1.101919,-4.051765,-4.003734,-3.546995,-3.607555,0.1259549,4
2020-04-15 00:54:00,0.1838248,2.871268,122.4294,-1.17011,13.72111,-0.4227053,-0.0125569299999999,2.243125,-0.02833487,-1.105408,-4.053816,-3.997782,-3.51997,-3.306927,0.1257591999999999,4
2020-04-15 00:55:00,0.1838333,2.873487,122.4973,-1.229772,13.72249,-0.4430376999999999,-0.0054793979999999,2.180344,-0.01448023,-1.121436,-4.096146,-4.048839,-3.58333,-3.246806,0.126647,4
2020-04-15 00:56:00,0.1839532,2.86812,122.4328,-1.248428,13.72341,-0.4565926,-0.0057077109999999,2.157515,-0.0142457,-1.133549,-4.098791,-4.025289,-3.601254,-3.06643,0.1260028,4
2020-04-15 00:57:00,0.1838414999999999,2.877829,122.4391,-1.331013,13.72525,-0.4773041,-0.003196322,2.140394,-0.0063957199999999,-1.159337,-4.173436,-4.107927,-3.684551,-3.066433,0.1266066999999999,4
2020-04-15 00:58:00,0.1836759,2.866288,122.3959,-1.331681,13.72617,-0.4961305999999999,-0.0073058869999999,2.026242,-0.01765473,-1.178917,-4.153105,-4.085416,-3.651886,-3.186666,0.1266182999999999,4
2020-04-15 00:59:00,0.1834229,2.879662,122.308,-1.324693,13.72617,-0.5145798,-0.0109588399999999,2.111859,-0.02211144,-1.195227,-4.227754,-4.141858,-3.732267,-3.066396,0.1269776,4
2020-04-15 01:00:00,0.1836165999999999,2.875494,122.3636,-1.325208,13.72571,-0.5339726999999999,-0.0050228039999999,2.2888,-0.01351083,-1.210318,-4.187635,-4.109752,-3.703826,-3.186629,0.1274154,4
2020-04-15 01:01:00,0.1837843999999999,2.85646,122.4069,-1.483167,13.72617,-0.5441405,-0.0077625189999999,2.237432,-0.01792064,-1.232798,-4.197175,-4.117834,-3.72135,-3.306865,0.1264772999999999,4
2020-04-15 01:02:00,0.1837204,2.857209,122.4312,-1.547273,13.72617,-0.5593898,-0.0105022399999999,2.27168,-0.0216111099999999,-1.253162,-4.268028,-4.187943,-3.81902,-2.886002,0.1264221,4
2020-04-15 01:03:00,0.1835773,2.864469,122.3881,-1.623453,13.72709,-0.581604,-0.007762527,2.168941,-0.0178737599999999,-1.284107,-4.317448,-4.245362,-3.903299,-3.186633,0.1270695,4
2020-04-15 01:04:00,0.1836322,2.862458,122.3518,-1.722156,13.72709,-0.5972319,-0.0073059129999999,2.037664,-0.01546559,-1.311331,-4.36451,-4.303337,-3.975784,-3.306894,0.1268541,4
2020-04-15 01:05:00,0.1838065,2.869628,122.4143,-1.774163,13.72985,-0.6207656999999999,-0.003196337,2.214605,-0.008100281,-1.349371,-4.447243,-4.386058,-4.039519,-3.306898,0.1258913999999999,4
2020-04-15 01:06:00,0.1837276999999999,2.858528,122.4157,-1.786784,13.72985,-0.633379,-0.001598169,2.345885,-0.002157991,-1.365604,-4.478073,-4.431453,-4.057232,-3.306908,0.1267027,4
2020-04-15 01:07:00,0.1838458,2.828984,122.4099,-1.767064,13.73168,-0.6580426,-0.007077608,2.186068,-0.0161536699999999,-1.394649,-4.501479,-4.442474,-4.054419,-3.427161,0.1258944999999999,4
2020-04-15 01:08:00,0.1836644,2.860497,122.3683,-1.776634,13.73122,-0.6763057999999998,-0.006620992,2.146115,-0.01340146,-1.420179,-4.546132,-4.474009,-4.096115,-3.42717,0.1263932999999999,4
2020-04-15 01:09:00,0.1835425,2.862994,122.3113,-1.729268,13.73168,-0.6966381,-0.004794511,2.226023,-0.0089916479999999,-1.442719,-4.522933,-4.455914,-4.112242,-3.487297,0.1266635,4
2020-04-15 01:10:00,0.1835739,2.862033,122.3316,-1.683369,13.73168,-0.7118874,-0.006392684,2.151823,-0.0144492,-1.452934,-4.56601,-4.500442,-4.156734,-3.487304,0.1265727,4
2020-04-15 01:11:00,0.1835996,2.847214,122.357,-1.694527,13.73168,-0.7288331999999998,-0.005479444,2.077623,-0.01152496,-1.471358,-4.613713,-4.578008,-4.211669,-3.487305,0.1265516999999999,4
2020-04-15 01:12:00,0.183656,2.862679,122.3746,-1.676904,13.73168,-0.7548141,-0.01689496,2.203194,-0.03742095,-1.493801,-4.606573,-4.575241,-4.22709,-3.607562,0.1265172,4
2020-04-15 01:13:00,0.183558,2.865871,122.3866,-1.629789,13.73168,-0.77176,-0.007762548,2.248856,-0.0167166699999999,-1.500647,-4.561735,-4.493247,-4.145162,-3.48731,0.1268851,4
2020-04-15 01:14:00,0.1835703999999999,2.848889,122.3279,-1.668208,13.73214,-0.7926579,-0.008219171,2.140409,-0.01837427,-1.521578,-4.670237,-4.58789,-4.172026,-3.427188,0.1256325,4
2020-04-15 01:15:00,0.1836944,2.855193,122.3892,-1.682001,13.7326,-0.8071536999999999,-0.0086757919999999,2.300226,-0.0187495799999999,-1.530303,-4.59883,-4.546366,-4.135645,-3.306937,0.1261012,4
2020-04-15 01:16:00,0.1837717,2.866525,122.3925,-1.709472,13.73398,-0.828805,-0.0105022799999999,2.083332,-0.0223618899999999,-1.546162,-4.593485,-4.522086,-4.126693,-3.186687,0.1266892,4
2020-04-15 01:17:00,0.1837321,2.843553,122.3938,-1.733253,13.7349,-0.8474452,-0.0073059309999999,2.060501,-0.01527802,-1.567733,-4.552558,-4.487721,-4.106914,-2.946183,0.1259656,4
2020-04-15 01:18:00,0.183781,2.864566,122.3901,-1.751357,13.73581,-0.8647652,-0.01141552,2.271688,-0.02880462,-1.582203,-4.570826,-4.505985,-4.114966,-3.547447,0.1265165,4
2020-04-15 01:19:00,0.1836425999999999,2.861974,122.3311,-1.655136,13.73719,-0.8835907,-0.0105022799999999,2.08904,-0.0209388699999999,-1.586591,-4.472539,-4.441944,-4.050981,-3.306931,0.1257986,4
2020-04-15 01:20:00,0.1836562999999999,2.853176,122.3243,-1.584487,13.73719,-0.8988428,-0.0095890379999999,2.094748,-0.02237754,-1.588854,-4.413668,-4.356132,-3.97761,-3.3069,0.1270542,4
2020-04-15 01:21:00,0.1838247,2.862319,122.3972,-1.696754,13.73719,-0.9171047,-0.0105022799999999,2.026255,-0.0222993499999999,-1.602818,-4.261013,-4.22825,-3.842559,-2.886025,0.1267832999999999,4
2020-04-15 01:22:00,0.1837551,2.846035,122.3987,-1.467818,13.73719,-0.9299062,-0.004109588,2.117579,-0.0085850969999999,-1.590337,-4.23982,-4.191767,-3.745002,-3.006283,0.1261119,4
